type,id,nr,name,city
"station","8005993","6351","Unterhausen (Bay)","Oberhausen"
"station","8005976","6342","Unterasbach","Oberasbach"
"station","8005995","6352","Unterheckenhofen","Roth"
"station","8000890","6353","Berg (Pfalz)","Berg"
"station","8010354","6356","Unterlemnitz","Bad Lobenstein"
"station","8005998","6357","Unterlenningen","Lenningen"
"station","8005986","6346","Unterföhring","Unterföhring"
"station","8005997","6354","Unterkochen","Aalen-Unterkochen"
"station","8013171","6358","Unterloquitz","Probstzella"
"station","8006001","6359","Unterlüß","Unterlüß"
"station","8013172","6360","Untermaßfeld","Untermaßfeld"
"station","8005991","6350","Unterhaching","Unterhaching"
"station","8000171","6335","Unna","Unna"
"station","8006008","6362","Unterreichenbach","Unterreichenbach"
"station","8013174","6368","Unterwellenborn","Unterwellenborn"
"station","8006019","6367","Sulzbachtal","Sulzbachtal"
"station","8006017","6366","Untersteinach (b Stadtsteinach)","Untersteinach (b Stadtste"
"station","8003332","6370","Knittlingen-Kleinvillars","Ölbronn-Dürrn"
"station","8006030","6371","Urbach (b Schorndorf)","Urbach (b Schorndorf)"
"station","8006031","6372","Rödermark-Urberach","Rödermark"
"station","8006037","6375","Urschalling","Prien-Urschalling"
"station","8006032","6373","Urft","Kall"
"station","8005945","6378","Ürzig DB","Ürzig"
"station","8005342","6379","Usch-Zendscheid","Usch-Zendscheid"
"station","8006039","6376","Urspring","Lonsee"
"station","8006041","6380","Uslar","Uslar"
"station","8006048","6382","Utting","Utting"
"station","8013179","6387","Vachdorf","Vachdorf"
"station","8006717","6388","Vachendorf","Vachendorf"
"station","8013177","6383","Utzedel","Utzedel"
"station","8013180","6389","Vahldorf","Vahldorf"
"station","8006056","6393","Varel (Oldb)","Varel "
"station","8006688","6363","Unterschleißheim","Unterschleißheim"
"station","8006052","6385","Vach","Fürth"
"station","8013182","6396","Vatterode","Mansfeld"
"station","8006058","6394","Vastorf","Vastorf"
"station","8006035","6374","Mülheim-Kärlich ","Mülheim-Kärlich"
"station","8006059","6395","Vaterstetten","Vaterstetten"
"station","8006060","6397","Vechelde","Vechelde"
"station","8006061","6398","Vechta","Vechta"
"station","8013183","6401","Vehlefanz","Oberkrämer"
"station","8013184","6402","Veilsdorf","Veilsdorf"
"station","8006054","6392","Vallendar","Vallendar"
"station","8006067","6404","Velden (b Hersbruck)","Velden (b Hersbruck)"
"station","8006053","6390","Vaihingen (Enz)","Vaihingen (Enz)"
"station","8010355","6405","Velgast","Velgast"
"station","8013186","6407","Ventschow","Ventschow"
"station","8006065","6403","Veitshöchheim","Veitshöchheim"
"station","8013185","6406","Velten (Mark)","Velten "
"station","8006078","6409","Vernawahlshausen","Wahlsburg"
"station","8089044","6340","Berlin Brandenburger Tor","Berlin"
"station","8013191","6414","Viernau","Viernau"
"station","8013188","6411","Vetschau","Vetschau"
"station","8000170","6323","Ulm Hbf","Ulm"
"station","8006085","6421","Vilseck","Vilseck"
"station","8006083","6419","Villmar","Villmar"
"station","8000364","6412","Vienenburg","Vienenburg"
"station","8013192","6416","Vieselbach","Erfurt"
"station","8013194","6425","Vinzelberg","Käthen"
"station","8006076","6408","Verden (Aller)","Verden (Aller)"
"station","8006090","6426","Visselhövede","Visselhövede"
"station","8006086","6423","Vilshofen (Niederbay)","Vilshofen an der Donau"
"station","8006091","6428","Vlotho","Vlotho"
"station","8000174","6415","Viersen","Viersen"
"station","8013198","6433","Vogelsang (Kr Oberhavel)","Zehdenick"
"station","8006098","6429","Voerde (Niederrhein)","Voerde (Niederrhein)"
"station","8006089","6424","Hannover - Vinnhorst","Hannover"
"station","8006101","6436","Vohburg","Vohburg"
"station","8006094","6439","Vöhringen","Vöhringen"
"station","8013202","6443","Voigtstedt","Voigtstedt"
"station","8006104","6444","Voldagsen","Coppenbrügge"
"station","8006095","6440","Vöhrum","Peine"
"station","8013201","6442","Voigtsgrün","Hirschfeld"
"station","8006109","6447","Volkringhausen","Balve"
"station","8006100","6435","Vogelweh","Kaiserslautern"
"station","8006112","6450","Volpriehausen","Uslar"
"station","8006116","6452","Vorhop","Wittingen"
"station","8006117","6453","Vormwald","Hilchenbach"
"station","8006118","6454","Vormwald Dorf","Hilchenbach"
"station","8006120","6455","Vorra (Pegnitz)","Vorra (Pegnitz)"
"station","8000366","6418","Villingen (Schwarzw)","Villingen-Schwenningen"
"station","8000175","6445","Völklingen","Völklingen"
"station","8006134","6462","Waffenbrunn","Willmering"
"station","8006125","6458","Wachenheim (Pfalz)","Wachenheim"
"station","8006131","6459","Wächterhof","Höhenkirchen-Siegertsbrun"
"station","8006132","6460","Wächtersbach","Wächtersbach"
"station","8006139","6466","Wahlbach (Kr Siegen)","Burbach "
"station","8006062","6399","Veddel","Hamburg"
"station","8006144","6470","Wahrenholz","Wahrenholz"
"station","8013205","6467","Wahlitz","Königsborn"
"station","8003850","6456","Friedrichshafen Manzell","Friedrichshafen"
"station","8000368","6457","Wabern (Bz Kassel)","Wabern"
"station","8002568","6478","Hammelburg Ost","Hammelburg"
"station","8006148","6474","Wakendorf","Wakendorf I"
"station","8013210","6479","Walddrehna","Heideblick"
"station","8006137","6464","Waghäusel","Waghäusel"
"station","8006147","6473","Waigolshausen","Waigolshausen"
"station","8006156","6484","Waldfischbach","Waldfischbach"
"station","8006155","6483","Waldershof","Waldershof"
"station","8006154","6482","Waldenburg (Württ)","Waldenburg (Württ)"
"station","8006157","6485","Waldhausen (b Schorndorf)","Lorch-Waldhausen"
"station","8007273","6490","Wahlstedt","Wahlstedt"
"station","8010359","6486","Waldheim","Waldheim"
"station","8006163","6491","Waldmünchen","Waldmünchen"
"station","8006170","6497","Walhausen (Saar)","Nohfelden"
"station","8006171","6498","Walheim (Württ)","Walheim (Württ)"
"station","8006172","6499","Walkenried","Walkenried"
"station","8013215","6504","Walldorf (Werra)","Walldorf"
"station","8006181","6508","Wallersdorf","Wallersdorf"
"station","8006159","6487","Waldkirch","Waldkirch"
"station","8006183","6509","Wallertheim","Wallertheim"
"station","8006167","6494","Waldshut","Waldshut-Tiengen"
"station","8006184","6510","Walleshausen","Geltendorf"
"station","8013217","6511","Wallhausen (Helme)","Wallhausen"
"station","8013220","6514","Wallwitz (Saalkr)","Petersberg"
"station","8006175","6503","Walldorf (Hess)","Mörfelden-Walldorf"
"station","8006189","6515","Hebertshausen","Hebertshausen"
"station","8006190","6516","Walpertskirchen","Walpertskirchen"
"station","8013222","6519","Walsleben","Walsleben"
"station","8013221","6518","Walschleben","Walschleben"
"station","8006136","6463","Waggonfabrik","Mainz"
"station","8006191","6517","Walporzheim","Bad Neuenahr-Ahrweiler"
"station","8006193","6520","Walsrode","Walsrode"
"station","8013223","6522","Waltershausen","Waltershausen"
"station","8013226","6526","Wandersleben","Drei Gleichen"
"station","8013224","6523","Waltershausen-Schnepfenthal","Waltershausen-Schnepfenth"
"station","8006203","6534","Wannweil","Wannweil"
"station","8013230","6535","Wansleben am See","Wansleben am See"
"station","8089092","6472","Waidmannslust","Berlin"
"station","8010361","6538","Waren (Müritz)","Waren (Müritz)"
"station","8000196","6537","Warburg (Westf)","Warburg "
"station","8006206","6539","Warendorf","Warendorf"
"station","8006200","6531","Wangen (Allgäu)","Wangen"
"station","8013238","6548","Warnitz (Uckermark)","Oberuckersee - Warnitz"
"station","8006210","6547","Warngau","Warngau"
"station","8006213","6554","Wasbek","Wasbek"
"station","8013236","6545","Warnemünde","Rostock"
"station","8000180","6471","Waiblingen","Waiblingen"
"station","8006215","6555","Wasenweiler","Ihringen"
"station","8089093","6551","Wartenberg","Berlin"
"station","8006218","6557","Wasserburg (Bodensee)","Wasserburg "
"station","8013237","6546","Warnemünde Werft","Rostock"
"station","8006219","6558","Wasserburg (Günz)","Günzburg"
"station","8006224","6565","Wasserzell (b Eichstätt)","Eichstätt-Wasserzell"
"station","8006222","6562","Wasserliesch","Wasserliesch"
"station","8013244","6563","Wasserthaleben","Wasserthaleben"
"station","8013245","6566","Wasungen","Wasungen"
"station","8006197","6529","Hamburg-Tonndorf","Hamburg"
"station","8006232","6573","Weckesheim","Reichelsheim (Wetterau)"
"station","8006229","6570","Watzenborn-Steinberg","Pohlheim"
"station","8006237","6576","Weener","Weener"
"station","8013247","6577","Weesenstein","Müglitztal-Weesenstein"
"station","8006233","6574","Weddel (Braunschw)","Cremlingen"
"station","8013248","6580","Wefensleben","Wefensleben"
"station","8006240","6579","Weeze","Weeze"
"station","8006243","6584","Wegberg","Wegberg"
"station","8010364","6585","Wegeleben","Wegeleben"
"station","8006217","6556","Wasseralfingen","Aalen"
"station","8000342","6578","Weetzen","Ronnenberg"
"station","8013250","6586","Wegenstedt","Wegenstedt"
"station","8006252","6587","Wehr (Mosel)","Palzem-Wehr"
"station","8006236","6575","Wedel (Holst)","Wedel (Holst)"
"station","8006256","6591","Weichering","Weichering"
"station","8006257","6594","Weickersgrüben","Gräfendorf"
"station","8013253","6593","Weickersdorf (Sachs)","Bischofswerda-Weickersd."
"station","8001174","6588","Wehr-Brennet","Wehr-Brennet"
"station","8013254","6596","Weida Altstadt","Weida"
"station","8010365","6595","Weida","Weida"
"station","8006258","6598","Weidenbach","Heldenstein"
"station","8006264","6602","Weiding","Weiding"
"station","8006227","6569","Wattenscheid-Höntrop","Bochum-Wattenscheid"
"station","8006266","6603","Weiherhammer","Weiherhammer"
"station","8006267","6604","Weiherhof","Zirndorf"
"station","8006279","6610","Weilbach","Pfaffenhausen"
"station","8006273","6607","Weil am Rhein Ost","Weil am Rhein"
"station","8006226","6568","Wattenscheid","Bochum"
"station","8006280","6614","Weilerswist","Weilerswist"
"station","8006271","6608","Weil der Stadt","Weil der Stadt"
"station","8000218","6612","Weilburg","Weilburg"
"station","8006277","6613","Weiler (Rems)","Schorndorf"
"station","8000204","6597","Weiden (Oberpf)","Weiden in der Oberpfalz"
"station","8006198","6530","Wandsbeker Chaussee","Hamburg"
"station","8000192","6533","Wanne-Eickel Hbf","Herne"
"station","8010367","6624","Weischlitz","Weischlitz"
"station","8013258","6625","Weisen","Weisen"
"station","8006289","6623","Weinsberg","Weinsberg"
"station","8013256","6619","Weimar Berkaer Bf","Weimar"
"station","8006292","6627","Weisenheim (Sand)","Weisenheim"
"station","8013259","6629","Weißandt-Gölzau","Weißandt-Gölzau/ Ort Görz"
"station","8013261","6634","Weißenfels West","Weißenfels"
"station","8000220","6616","Weilheim (Oberbay)","Weilheim "
"station","8006272","6606","Weil am Rhein","Weil  am Rhein"
"station","8006298","6632","Weißenburg (Bay)","Weißenburg (Bay)"
"station","8006300","6635","Weißenohe","Weißenohe"
"station","8006303","6638","Weißenthurm","Weißenthurm"
"station","8006293","6628","Rodgau-Weiskirchen","Rodgau-Weiskirchen"
"station","8006296","6631","Weißenau","Ravensburg"
"station","8010370","6643","Weißwasser (Oberlausitz)","Weißwasser"
"station","8013268","6648","Weixdorf","Dresden-Weixdorf"
"station","8006313","6653","Welkers","Eichenzell"
"station","8013271","6654","Wellen (b Magdeburg)","Wellen"
"station","8006309","6650","Weizern-Hopferau","Eisenberg"
"station","8006304","6641","Oberursel-Weißkirchen/Steinbach","Oberursel (Taunus)"
"station","8010368","6633","Weißenfels","Weißenfels"
"station","8006315","6655","Wellen (Mosel)","Wellen (Mosel)"
"station","8006320","6660","Kirchhundem-Welschen Ennest","Kirchhundem"
"station","8013272","6658","Wellmitz","Neißemünde"
"station","8006312","6652","Welgesheim-Zotzenheim","Welgesheim"
"station","8000378","6666","Wemmetsweiler Rathaus","Merchweiler"
"station","8006321","6661","Welschingen-Neuhausen","Engen"
"station","8006306","6647","Weiterstadt","Weiterstadt"
"station","8013275","6667","Lutherstadt Wittenberg-Labetz","Wittenberg"
"station","8006330","6668","Wendisch Evern","Wendisch Evern"
"station","8006323","6664","Welver","Welver"
"station","8013279","6676","Joachimsthal Kaiserbahnhof","Joachimsthal"
"station","8006336","6674","Wennigsen (Deister)","Wennigsen  "
"station","8013269","6649","Weixdorf Bad","Dresden-Weixdorf"
"station","8010371","6677","Werbig","Seelow"
"station","8013280","6679","Werdau Nord","Werdau"
"station","8006340","6684","Werdorf","Aßlar"
"station","8010366","6617","Weimar","Weimar"
"station","8006319","6657","Wellingsbüttel","Hamburg"
"station","8010372","6678","Werdau","Werdau"
"station","8006347","6688","Wernberg","Wernberg"
"station","8006342","6686","Werl","Werl"
"station","8006346","6687","Wernau (Neckar)","Wernau"
"station","8013285","6690","Werneuchen","Werneuchen"
"station","8006331","6671","Wendlingen (Neckar)","Wendlingen am Neckar"
"station","8006348","6689","Werne (a d Lippe)","Werne (a. d. Lippe)"
"station","8010375","6696","Wernshausen","Wernshausen"
"station","8010373","6681","Werder (Havel)","Werder (Havel)"
"station","8006349","6691","Wernfeld","Gemünden"
"station","8006353","6697","Wertach-Haslach","Oy-Mittelberg"
"station","8013286","6693","Wernigerode Elmowerk","Wernigerode"
"station","8013291","6700","Werther","Werther"
"station","8006339","6683","Werdohl","Werdohl"
"station","8006357","6704","Wesselburen","Wesselburen"
"station","8006360","6706","Westbarthausen","Borgholzhausen"
"station","8006361","6707","Westbevern","Telgte-Westbevern"
"station","8006356","6702","Wesel-Feldmark","Wesel"
"station","8006363","6709","Westendorf","Westendorf"
"station","8000245","6710","Westerburg","Westerburg"
"station","8006367","6713","Westerhausen","Melle"
"station","8006359","6705","Weßling (Oberbay)","Weßling (Oberbay)"
"station","8006366","6712","Westerham","Westerham"
"station","8000377","6622","Weinheim (Bergstr)","Weinheim"
"station","8006373","6716","Westerstetten","Westerstetten"
"station","8013295","6717","Westewitz-Hochweitzschen","Großweitzschen"
"station","8006376","6718","Westhausen","Westhausen"
"station","8010374","6692","Wernigerode Hbf","Wernigerode"
"station","8006380","6721","Westheim-Langendorf","Hammelburg"
"station","8006379","6720","Westheim (Westf)","Marsberg"
"station","8006383","6724","Westönnen","Werl"
"station","8006369","6714","Westerland (Sylt)","Sylt/ OT Westerland  "
"station","8013297","6729","Wetterzeube","Wetterzeube"
"station","8006378","6719","Westheim (Schwab)","Neusäß"
"station","8006390","6732","Wicklesgreuth","Petersaurach"
"station","8006389","6731","Wickede (Ruhr)","Wickede "
"station","8000384","6734","Groß Umstadt-Wiebelsbach","Groß Umstadt"
"station","8000242","6701","Wesel","Wesel"
"station","8006392","6735","Wiebelskirchen","Neunkirchen"
"station","8006401","6740","Schwalmstadt-Wiera","Schwalmstadt-Wiera"
"station","8006402","6741","Wieren","Wieren"
"station","8006386","6728","Wetter (Ruhr)","Wetter "
"station","8006403","6743","Wiesau (Oberpf)","Wiesau "
"station","8000288","6746","Wiesbaden-Biebrich","Wiesbaden"
"station","8006391","6733","Wickrath","Mönchengladbach"
"station","8006408","6748","Wiesbaden-Igstadt","Wiesbaden"
"station","8013305","6751","Wiesenau","Wiesenau"
"station","8006404","6745","Wiesbaden Ost","Wiesbaden"
"station","8010376","6752","Wiesenburg (Mark)","Wiesenburg (Mark)"
"station","8006414","6755","Wiesenfeld (b Coburg)","Meeder"
"station","8006407","6747","Wiesbaden-Erbenheim","Wiesbaden"
"station","8006417","6756","Wiesental"," Waghäusel"
"station","8006418","6757","Wiesenthau","Wiesenthau"
"station","8006426","6761","Wiesthal","Wiesthal"
"station","8006432","6765","Wildberg (Württ)","Wildberg"
"station","8070483","6768","Marienheide","Marienheide"
"station","8006436","6766","Wildeshausen","Wildeshausen"
"station","8089111","6708","Westend","Berlin"
"station","8081540","6763","Wildau","Wildau"
"station","8000383","6730","Wetzlar","Wetzlar"
"station","8006409","6749","Wiesbaden-Schierstein","Wiesbaden"
"station","8089045","6550","Warschauer Straße","Berlin"
"station","8006441","6770","Wilgartswiesen","Wilgartswiesen"
"station","8006440","6769","Wilferdingen-Singen"," Remchingen"
"station","8010378","6773","Wilhelmshorst","Michendorf"
"station","8006455","6780","Willmering","Willmering"
"station","8006448","6775","Wilhermsdorf","Wilhermsdorf"
"station","8006454","6779","Willmenrod","Willmenrod"
"station","8006460","6786","Wilster","Wilster"
"station","8006459","6785","Wilsenroth","Dornburg"
"station","8013313","6783","Wilmersdorf (b Angermünde)","Angermünde-Wilmersdorf"
"station","8006461","6788","Wiltingen (Saar)","Wiltingen"
"station","8006456","6782","Willsbach","Obersulm"
"station","8006445","6772","Wilhelmshaven","Wilhelmshaven"
"station","8010380","6787","Wilthen","Wilthen"
"station","8081688","6781","Cottbus-Willmersdorf Nord","Cottbus"
"station","8006463","6790","Wincheringen","Wincheringen"
"station","8006466","6792","Bielefeld-Windelsbleiche","Bielefeld"
"station","8006473","6795","Windsbach","Windsbach"
"station","8006468","6793","Winden (Pfalz)","Winden"
"station","8006472","6794","Windischeschenbach","Windischeschenbach"
"station","8089094","6771","Wilhelmshagen","Berlin"
"station","8013315","6797","Wingerode","Wingerode"
"station","8006475","6798","Wingst","Wingst"
"station","8006465","6791","Nidderau-Windecken","Nidderau"
"station","8006482","6803","Winninghausen","Barsinghausen"
"station","8006481","6802","Winningen (Mosel)","Winningen "
"station","8006476","6799","Winkelhaid","Winkelhaid"
"station","8006489","6809","Wintermoor","Schneverdingen"
"station","8006483","6804","Winnweiler","Winnweiler"
"station","8006485","6806","Winterbach (b Schorndorf)","Winterbach "
"station","8006486","6807","Winterberg (Westf)","Winterberg "
"station","8006488","6808","Winterhausen","Winterhausen"
"station","8006421","6759","Wiesloch-Walldorf","Wiesloch"
"station","8013319","6815","Wippra","Wippra"
"station","8013318","6812","Wipperdorf","Wipperdorf"
"station","8006498","6816","Wirges","Wirges"
"station","8006503","6820","Wissingen","Bissendorf"
"station","8006505","6821","Wittbräucke","Herdecke"
"station","8006499","6817","Wirtheim","Biebergemünd"
"station","8006484","6805","Winsen (Luhe)","Winsen (Luhe)"
"station","8089047","6723","Berlin-Westkreuz","Berlin"
"station","8013322","6827","Wittenhagen","Wittenhagen"
"station","8010381","6818","Wismar","Wismar"
"station","8006501","6819","Wissen (Sieg)","Wissen "
"station","8006479","6801","Winnenden","Winnenden"
"station","8010383","6830","Wittgensdorf ob Bf","Chemnitz"
"station","8006517","6832","Wittighausen","Wittighausen"
"station","8006510","6823","Witten-Annen Nord","Witten"
"station","8013324","6829","Wittgensdorf Mitte","Chemnitz"
"station","8010382","6825","Wittenberge","Wittenberge"
"station","8006520","6836","Wittmund","Wittmund"
"station","8000344","6833","Wittingen","Wittingen"
"station","8006516","6828","Alfter-Witterschlick","Alfter"
"station","8006527","6842","Witzwort","Witzwort"
"station","8003339","6839","Brigachtal Kirchdorf","Brigachtal"
"station","8010384","6837","Wittstock (Dosse)","Wittstock/Dosse"
"station","8013333","6844","Woffleben","Ellrich"
"station","8000379","6834","Wittlich Hbf","Wittlich"
"station","8006544","6847","Wolfach","Wolfach"
"station","8006528","6843","Darmstadt-Wixhausen","Darmstadt"
"station","8006541","6845","Wohltorf","Wohltorf"
"station","8006545","6848","Wolfegg","Wolfegg"
"station","8006524","6838","Witzenhausen Nord","Witzenhausen"
"station","8080600","6846","Wohnstadt Nord","Halle"
"station","8013329","6854","Wölfershausen","Wölfershausen"
"station","8006546","6853","Felsberg-Wolfershausen","Felsberg-Wolfershausen"
"station","8013336","6851","Wolferode","Wimmelburg"
"station","8006529","6855","Wölfersheim-Södel","Wölfersheim"
"station","8006554","6862","Wolfsmünster","Gräfendorf"
"station","8003336","6863","Brigachtal Klengen","Brigachtal"
"station","8006548","6856","Wolfgang (Kr Hanau)","Hanau"
"station","8013036","6867","Steinach Süd","Steinach"
"station","8006555","6864","Wolfstein","Wolfstein"
"station","8013335","6849","Wolfen (Bitterfeld)","Wolfen "
"station","8006550","6858","Wolfratshausen","Wolfratshausen"
"station","8000255","6850","Wolfenbüttel","Wolfenbüttel"
"station","8000256","6874","Rohrbach (Ilm)","Rohrbach an der Ilm"
"station","8013344","6873","Wolmirstedt","Wolmirstedt"
"station","8010385","6870","Wolkramshausen","Wolkramshausen"
"station","8006559","6876","Wolterdingen (Han)","Soltau"
"station","8006561","6879","Woltwiesche","Lengede"
"station","8013345","6877","Woltersdorf (Nuthe-Urstromtal)","Woltersdorf (Nuthe-Urstro"
"station","8006533","6888","Wörnitzstein","Donauwörth"
"station","8006537","6891","Wörth (Isar)","Wörth an der Isar"
"station","8006535","6890","Wörsdorf","Idstein"
"station","8006534","6889","Wörrstadt","Wörrstadt"
"station","8006570","6895","Wremen","Wremen"
"station","8010386","6896","Wriezen","Wriezen"
"station","8000251","6822","Witten Hbf","Witten"
"station","8000250","6744","Wiesbaden Hbf","Wiesbaden"
"station","8006572","6897","Wrist","Wrist"
"station","8000254","6893","Wörth (Rhein)","Wörth"
"station","8013357","6901","Wulfen (Anh)","Wulfen"
"station","8013348","6906","Wülknitz","Wülknitz"
"station","8006592","6904","Wulften","Wulften"
"station","8006590","6902","Wulfen (Westf)","Dorsten-Wulfen"
"station","8013349","6909","Wünschendorf (Elster) Nord","Wünschendorf (Elster)"
"station","8010387","6908","Wünschendorf (Elster)","Wünschendorf (Elster)"
"station","8089097","6899","Wuhlheide","Berlin"
"station","8000173","6912","Wunsiedel-Holenbrunn","Wunsiedel"
"station","8013350","6910","Wünsdorf Waldstadt","Zossen"
"station","8000944","6918","Biberach Süd","Biberach (Riß)"
"station","8089048","6871","Wollankstraße","Berlin"
"station","8006607","6923","Wuppertal-Langerfeld","Wuppertal"
"station","8001482","6919","Donaueschingen Aufen","Donaueschingen"
"station","8001483","6927","Donaueschingen Grüningen","Donaueschingen"
"station","8000257","6887","Worms Hbf","Worms"
"station","8000268","6913","Wunstorf","Wunstorf"
"station","8089110","6840","Messe Nord / ICC (Witzleben)","Berlin"
"station","8006616","6932","Wuppertal-Ronsdorf","Wuppertal-Ronsdorf"
"station","8006618","6934","Wuppertal-Sonnborn","Wuppertal"
"station","8006623","6915","Wuppertal Zoologischer Garten","Wuppertal"
"station","8006577","6939","Würgendorf","Burbach "
"station","8006578","6940","Würgendorf Ort","Burbach"
"station","8006624","6941","Wurlitz","Rehau"
"station","8006581","6943","Würzbach (Saar)","Blieskastel"
"station","8006619","6935","Wuppertal-Steinbeck","Wuppertal"
"station","8013360","6944","Wurzbach (Thür)","Wurzbach (Thür)"
"station","8006552","6859","Wolfsburg Hbf","Wolfsburg"
"station","8006586","6949","Würzburg-Zell","Würzburg"
"station","8013362","6951","Bennewitz","Bennewitz"
"station","8013361","6950","Wurzen","Wurzen"
"station","8006582","6946","Würzburg Süd","Würzburg"
"station","8010388","6952","Wüstenbrand","Hohenstein-Ernstthal"
"station","8006588","6955","Wüstenselbitz","Helmbrechts"
"station","8013352","6954","Wüstenfelde","Sundhagen"
"station","8010389","6957","Wustermark","Wustermark"
"station","8013365","6960","Wusterwitz","Wusterwitz"
"station","8080370","6958","Elstal","Wustermark"
"station","8013354","6961","Schwerin-Wüstmark","Schwerin"
"station","8006627","6962","Wustweiler","Illingen/Saar"
"station","8013366","6963","Wutha","Wutha"
"station","8006620","6936","Wuppertal-Unterbarmen","Wuppertal"
"station","8013368","6968","Zabeltitz","Zabeltitz"
"station","8006630","6966","Xanten","Xanten"
"station","8006629","6965","Wyhlen","Grenzach-Wyhlen"
"station","8013371","6971","Zahna","Zahna"
"station","8013370","6970","Zachun","Zachun"
"station","8006634","6974","Zapfendorf","Zapfendorf"
"station","8089096","6824","Wittenau (Wilhelmsruher Damm)","Berlin"
"station","8006596","6916","Wuppertal-Barmen","Wuppertal-Barmen"
"station","8013373","6976","Zarrendorf","Zarrendorf"
"station","8013377","6980","Zehdenick (Mark)","Zehdenick"
"station","8013376","6979","Zeesen","Königs Wusterhausen"
"station","8006719","6928","Wuppertal-Oberbarmen","Wuppertal"
"station","8013378","6981","Zehdenick-Neuhof","Zehdenick "
"station","8013381","6985","Zeithain","Zeithain"
"station","8006641","6988","Zell (Wiesental)","Zell im Wiesental"
"station","8006635","6983","Zeil","Zeil"
"station","8006718","6937","Wuppertal-Vohwinkel","Wuppertal"
"station","8013384","6994","Zellendorf","Zellendorf"
"station","8006644","6990","Zell-Romrod","Romrod"
"station","8006643","6989","Bad König-Zell","Bad König"
"station","8006646","6995","Mainhausen Zellhausen","Mainhausen"
"station","8013383","6993","Zella-Mehlis West","Zella-Mehlis"
"station","8010390","6987","Zeitz","Zeitz"
"station","8013393","7006","Zerrenthin","Zerrenthin"
"station","8013392","7005","Zernsdorf","Königs Wusterhausen"
"station","8010391","6992","Zella-Mehlis","Zella-Mehlis"
"station","8006648","6999","Zeppelinheim","Neu Isenburg"
"station","8013396","7009","Zeulenroda unt Bf","Zeulenroda"
"station","8013398","7011","Zeutsch","Uhlstädt-Kirchhasel"
"station","8013402","7016","Zielitz","Loitsche"
"station","8013389","7002","Zerbst/Anhalt","Zerbst"
"station","8006660","7022","Zillendorf","Waldmünchen"
"station","8013406","7023","Ziltendorf","Ziltendorf"
"station","8006662","7024","Zimmern","Zimmern"
"station","8081560","6998","Zepernick (b Bernau)","Panketal"
"station","8081580","7010","Zeuthen","Zeuthen"
"station","8006663","7026","Zimmersrode","Neuental-Zimmersrode"
"station","8006661","7025","Zimmern bei Seckach","Seckach"
"station","8001485","7028","Donaueschingen Mitte/Siedlung","Donaueschingen"
"station","8013414","7036","Zöberitz","Peißen"
"station","8013413","7037","Zoblitz","Reichenbach/O.L."
"station","8006670","7040","Zollhaus-Petersthal","Oy-Mittelberg"
"station","8006659","7021","Zieverich","Bergheim"
"station","8013418","7046","Zörnigall","Zörnigall"
"station","8006672","7049","Zotzenbach","Rimbach-Zotzenbach"
"station","8006671","7045","Zorneding","Zorneding"
"station","8080610","7042","Zoo","Halle"
"station","8010393","7032","Zittau","Zittau"
"station","8001846","7027","Erlangen Paul-Gossen-Straße","Erlangen"
"station","8013424","7051","Zschaitz","Zschaitz"
"station","8010395","7048","Zossen","Zossen"
"station","8006678","7062","Zusenhofen","Oberkirch"
"station","8013425","7053","Zscherben","Teutschenthal"
"station","8013428","7056","Zschortau","Rackwitz"
"station","8006664","7030","Zirndorf","Zirndorf"
"station","8006676","7064","Züttlingen","Möckmühl-Züttlingen"
"station","8006679","7065","Zuzenhausen","Zuzenhausen"
"station","8010396","7063","Züssow","Züssow"
"station","8006684","7072","Zwiesel (Bay)","Zwiesel "
"station","8006673","7058","Euskirchen Zuckerfabrik","Euskirchen"
"station","8013433","7070","Zwickau-Pölbitz","Zwickau "
"station","8006680","7066","Zweibrücken Hbf","Zweibrücken"
"station","8006685","7073","Zwieselau","Frauenau"
"station","8006686","7074","Zwingenberg (Baden)","Zwingenberg (Baden)"
"station","8013437","7077","Zwota","Zwota"
"station","8010398","7079","Zwotental","Zwota"
"station","8080620","7054","Zscherbener Straße","Halle"
"station","8013436","7078","Zwota-Zechenbach","Zwota"
"station","8006687","7075","Zwingenberg (Bergstr)","Zwingenberg"
"station","8002480","7113","Gutach Freilichtmuseum","Gutach (Schwarzwaldbahn)"
"station","8001479","7081","Donaueschingen Allmendshofen","Donaueschingen"
"station","8006261","7083","Weidenthal","Weidenthal"
"station","8003854","7147","Marbach West Villingen-Schwenningen","Villingen-Schwenningen"
"station","8003857","7148","Marbach Ost Villingen-Schwenningen","Villingen-Schwenningen"
"station","8005200","7150","Rottweil Göllsdorf","Rottweil"
"station","8013266","7110","Weimar West","Weimar"
"station","8005202","7151","Rottweil Saline","Rottweil"
"station","8004280","7152","Rottweil Neufra","Rottweil"
"station","8006667","7155","Zollhaus Villingen-Schwenningen","Villingen-Schwenningen"
"station","8000393","7154","Villingen-Schwenningen Hammerstatt","Villingen-Schwenningen"
"station","8000356","7153","Villingen-Schwenningen Eisstadion","Villingen-Schwenningen"
"station","8089119","7156","Neuenburg (Baden)","Neuenburg am Rhein"
"station","8002238","7158","Gennweiler","Illingen-Gennweiler"
"station","8002132","7157","Friedrichsthal Mitte","Friedrichsthal (Saar)"
"station","8000260","6945","Würzburg Hbf","Würzburg"
"station","8089115","7146","Südende","Berlin"
