,EVA_NR,DS100,IFOPT,db_name,traffic,operator_name,operator_nr,status,distance,formatted,lat,lon,housenumber,name,street,postcode,district,suburb,county,state,state_code,city,country,country_code,attribution,attribution_license,attribution_url
4617,8012098,DKRO,de:14521:40496,Kretscham-Rothensehma,nur DPN,S‰chsische Dampfeisenbahngesellschaft mbH,,,3.7996428898284407,Kretscham-Rothensehma Kretscham 09465 Sehmatal Germany,50.4669883,12.988039499999996,,Kretscham-Rothensehma,Kretscham,9465,,,Erzgebirgskreis,Saxony,,Sehmatal,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4618,8012105,DKRP,de:14628:3610,Krippen,RV,DB Station und Service AG,3424,,1.9988461637856125,Krippen Bahnsteig 2 Friedrich-Gottlob-Keller-Straﬂe 01814 Bad Schandau,,,,,,,,,,,,,,,,,
4619,8012107,UKPR,de:16075:8012107,Krˆlpa-Ranis,nur DPN,DB Station und Service AG,3426,,1.8604948388060305,Krˆlpa-Ranis 07387 Krˆlpa Germany,50.67707,11.543436,,Krˆlpa-Ranis,,7387,Ranis-Ziegenr¸ck,,Saale-Orla-Kreis,Thuringia,,Krˆlpa,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4620,8012108,WKR,de:13072:2480,Krˆpelin,RV,DB Station und Service AG,3431,,3.3105482224625926,Bahnhofstraﬂe 18236 Krˆpelin Germany,54.0691323,11.7916231,,Krˆpelin,Bahnhofstraﬂe,18236,Krˆpelin,,Landkreis Rostock,Mecklenburg-Vorpommern,MV,Krˆpelin,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4621,8012109,WKRP,de:13072:2479,Kronskamp,RV,DB Station und Service AG,3429,,2.9007549709384923,Kronskamp B 103 18299 Laage Germany,53.933782949999994,12.314596588822225,,Kronskamp,B 103,18299,Laage,,Landkreis Rostock,Mecklenburg-Vorpommern,MV,Laage,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4622,8012114,LKRP,de:15088:8012114,Krumpa,RV,DB Station und Service AG,3442,,17.651555982582316,Geisel 06242 Braunsbedra Germany,51.289318,11.854804,,,Geisel,6242,Braunsbedra,,Saalekreis,Saxony-Anhalt,,Braunsbedra,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4623,8012115,DKU,de:14625:7950,Kubsch¸tz,nur DPN,DB Station und Service AG,3444,,1.268968223214586,Kubsch¸tz / Kuböicy Pappelweg 02627 Basch¸tz - Boöecy Germany,51.1657208,14.5096178,,Kubsch¸tz / Kuböicy,Pappelweg,2627,Kubsch¸tz,,Bautzen,Saxony,,Basch¸tz - Boöecy,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4624,8012117,LKUH,de:14729:8012117,K¸hren,RV,DB Station und Service AG,3455,,3.2026984848229656,K¸hren Bahnsteig 1 Alte Bahnhofsstraﬂe 04808 Wurzen,,,,,,,,,,,,,,,,,
4625,8012129,BKUM,de:12067:900310610,Kummersdorf(Storkow),nur DPN,DB Station und Service AG,3460,,0.5214348022896613,Kummersdorf (Storkow) Storkow BB Germany,52.27506,13.87413,,Kummersdorf (Storkow),,,Storkow (Mark),,Oder-Spree,Brandenburg,BB,Storkow,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/
4626,8012131,DKJ,de:14626:9475,Kurort Jonsdorf,nur DPN,S‰chsisch-Oberlausitzer Eisenbahngesellschaft mbH,,,19.795892410251668,Pension Zum Bahnel Zittauer Straﬂe 53 02796 Jonsdorf Germany,50.85387,14.706329,53,Pension Zum Bahnel,Zittauer Straﬂe,2796,Olbersdorf,,Gˆrlitz,Saxony,,Jonsdorf,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4627,8012132,DKJH,de:14626:9485,Kurort Jonsdorf Hst,nur DPN,S‰chsisch-Oberlausitzer Eisenbahngesellschaft mbH,,,4.547868487157509,Kurort Jonsdorf Hst Zittauer Straﬂe 02796 Olbersdorf Germany,50.8621163,14.7256337,,Kurort Jonsdorf Hst,Zittauer Straﬂe,2796,Olbersdorf,,Gˆrlitz - Zhorjelc,Saxony,,Olbersdorf,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4628,8012134,DKOW,de:14521:40533,Kurort Oberwiesenthal,nur DPN,S‰chsische Dampfeisenbahngesellschaft mbH,,,2.5158538943764284,Kurort Oberwiesenthal Bahnhofstraﬂe 09484 Oberwiesenthal Germany,50.4211064,12.971745668303484,,Kurort Oberwiesenthal,Bahnhofstraﬂe,9484,,,Erzgebirgskreis,Saxony,,Oberwiesenthal,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4629,8012135,DKOY,de:14626:9495,Kurort Oybin,nur DPN,S‰chsisch-Oberlausitzer Eisenbahngesellschaft mbH,,,26.288100093501463,Friedrich-Engels-Straﬂe 36 02797 Oybin Germany,50.843453,14.745752,36,,Friedrich-Engels-Straﬂe,2797,Olbersdorf,,Gˆrlitz,Saxony,,Oybin,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4630,8012136,DKON,de:14626:9499,Kurort Oybin-Niederdorf,nur DPN,S‰chsisch-Oberlausitzer Eisenbahngesellschaft mbH,,,24.66528892570106,Waldstraﬂe 8 02785 Oybin Germany,50.862155,14.753975,8,,Waldstraﬂe,2785,Olbersdorf,,Gˆrlitz,Saxony,,Oybin,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4631,8012138,DRAT,de:14628:3710,Kurort Rathen,RV,DB Station und Service AG,3475,,7.669417929066374,Kurort Rathen 01824 Rathen Germany,50.956749,14.075315,,Kurort Rathen,,1824,Kˆnigstein/S‰chs. Schw.,,S‰chsische Schweiz-Osterzgebirge,Saxony,,Rathen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4632,8012141,LKYA,de:14730:8012141,Kyhna,RV,DB Station und Service AG,3481,,7.641189459303089,Kyhna Queringer Straﬂe 04509 Neukyhna Germany,51.5110636,12.2659853,,Kyhna,Queringer Straﬂe,4509,Wiedemar,,Nordsachsen,Saxony,,Neukyhna,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4633,8012142,WKY,de:12068:900205139,Kyritz,nur DPN,Regio Infra Nord-Ost GmbH & Co. KG,,,0,Poststraﬂe 16866 Kyritz Germany,52.9423426,12.390960991339142,,Kyritz,Poststraﬂe,16866,,,Ostprignitz-Ruppin,Brandenburg,BB,Kyritz,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4634,8012143,WLA,de:13072:1420,Laage(Meckl),RV,DB Station und Service AG,3485,,0.9238767284804354,Laage (Meckl) Bahnhofstraﬂe 18299 Laage Germany,53.919781799999996,12.339566955298015,,Laage (Meckl),Bahnhofstraﬂe,18299,Laage,,Landkreis Rostock,Mecklenburg-Vorpommern,MV,Laage,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4635,8012145,BLW,de:14627:5440,Lampertswalde,RV,DB Station und Service AG,3502,,48.26128340113767,Bahnhofstraﬂe 44 01561 Lampertswalde Germany,51.3086,13.680161,44,Lampertswalde,Bahnhofstraﬂe,1561,Schˆnfeld,,Meissen,Saxony,,Lampertswalde,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4636,8012146,WLAK,de:13073:11355,Lancken,RV,DB Station und Service AG,3503,,3.3473601005822373,Am Bahnhof Lancken 18546 Sassnitz Germany,54.5180206,13.607933,,Lancken,Am Bahnhof Lancken,18546,Alt Lancken,,Vorpommern-R¸gen,Mecklenburg-Vorpommern,MV,Sassnitz,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4637,8012147,LLBG,de:15088:8012147,Landsberg(b. Halle/Saale),RV,DB Station und Service AG,3507,,0.1774897888380554,Landsberg (b. Halle 06188 Landsberg Germany,51.5329,12.16671,,Landsberg (b. Halle,,6188,Landsberg,,Saalekreis,Saxony-Anhalt,,Landsberg,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
4638,8012148,LLAS,de:15088:8012148,Landsberg(b. Halle/Saale) S¸d,RV,DB Station und Service AG,3508,,0.5635544165632744,Landsberg (b. Halle 06188 Landsberg Germany,51.5044,12.17231,,Landsberg (b. Halle,,6188,Landsberg,,Saalekreis,Saxony-Anhalt,,Landsberg,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
4639,8012150,DLAB,de:14612:6680,Langebr¸ck(Sachs),nur DPN,DB Station und Service AG,3521,,29.9735505205055,Dresdner Straﬂe 10 01465 Dresden Germany,51.126504,13.841244,10,,Dresdner Straﬂe,1465,Dresden,,Dresden,Saxony,,Dresden,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4640,8012155,ULF,de:15084:8012155,Langendorf,RV,DB Station und Service AG,3533,,2.6784547462520525,Langendorf Lessingweg 06667 Weiﬂenfels Germany,51.1814628,11.9593555,,Langendorf,Lessingweg,6667,Weiﬂenfels,,Burgenlandkreis,Saxony-Anhalt,,Weiﬂenfels,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4641,8012156,LLGS,de:15088:8012156,Langeneichst‰dt,RV,DB Station und Service AG,3534,,5.4892796906913315,Langeneichst‰dt Bahnhofsiedlung 06268 M¸cheln (Geiseltal) Germany,51.3471514,11.7558285,,Langeneichst‰dt,Bahnhofsiedlung,6268,M¸cheln (Geiseltal),,Saalekreis,Saxony-Anhalt,,M¸cheln (Geiseltal),Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4642,8012159,ULAO,de:16075:8012159,Langenorla Ost,nur DPN,DB Station und Service AG,3547,,2.4932463847907833,Langenorla Ost 07381 Langenorla Germany,50.730748,11.592477,,Langenorla Ost,,7381,Oppurg,,Saale-Orla-Kreis,Thuringia,,Langenorla,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4643,8012160,ULAW,de:16075:8012160,Langenorla West,nur DPN,DB Station und Service AG,3548,,54.050422361761974,Ortsstraﬂe 79 07381 Langenorla Germany,50.742257,11.580142,79,,Ortsstraﬂe,7381,Oppurg,,Saale-Orla-Kreis,Thuringia,,Langenorla,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4644,8012161,LLAG,de:15085:8012161,Langenstein,nur DPN,DB Station und Service AG,3551,,2.3426619932085355,Langenstein Bahnhofstraﬂe 38895 Halberstadt Germany,51.8604361,10.9792707,,Langenstein,Bahnhofstraﬂe,38895,,,Landkreis Harz,Saxony-Anhalt,,Halberstadt,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4645,8012162,LLWD,de:15083:8012162,Langenweddingen,nur DPN,DB Station und Service AG,3553,,48.98787472414842,Halberst‰dter Straﬂe 37 39171 S¸lzetal Germany,52.045125,11.532241,37,,Halberst‰dter Straﬂe,39171,S¸lzetal,,Bˆrde,Saxony-Anhalt,,S¸lzetal,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4646,8012163,DLW,de:14628:3824,Langenwolmsdorf,nur DPN,DB Station und Service AG,3554,,17.721943199706523,Neust‰dter Landstraﬂe 2 01833 Stolpen Germany,51.03639,14.153793,2,,Neust‰dter Landstraﬂe,1833,Stolpen,,S‰chsische Schweiz-Osterzgebirge,Saxony,,Stolpen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4647,8012164,DLWM,de:14628:3828,Langenwolmsdorf Mitte,nur DPN,DB Station und Service AG,3555,,27.18875511848898,Bahnhofsweg 22a 01833 Stolpen Germany,51.03889235,14.127541399507585,22a,,Bahnhofsweg,1833,Stolpen,,S‰chsische Schweiz-Osterzgebirge,Saxony,,Stolpen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4648,8012167,ULCH,de:15084:8012167,Laucha(Unstrut),nur DPN,DB Station und Service AG,3571,,6.454095910588254,Laucha (Unstrut) Laucha an der Unstrut Saxony-Anhalt Germany,51.222038,11.678529,,Laucha (Unstrut),,,Unstruttal,,Burgenlandkreis,Saxony-Anhalt,,Laucha an der Unstrut,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4649,8012169,BLH,de:12066:900435203,Lauchhammer,RV,DB Station und Service AG,3573,,12.013008991536141,B 86952 Dimitroffstraﬂe 37 01979 Lauchhammer Germany,51.4744085,13.743200440907767,37,B 86952,Dimitroffstraﬂe,1979,Lauchhammer,Lauchhammer-West,Oberspreewald-Lausitz - GÛrne B?ota-?uûyca,Brandenburg,BB,Lauchhammer,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4650,8012170,DLST,de:14628:1870,Lauenstein(Sachs),nur DPN,DB Station und Service AG,3583,,11.614668286608804,Dresdner Straﬂe 12 01778 Altenberg Germany,50.78709285,13.814298806499089,12,,Dresdner Straﬂe,1778,Geising,,S‰chsische Schweiz-Osterzgebirge,Saxony,,Altenberg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4651,8012171,ULA,de:16072:8012171,Lauscha(Th¸r),nur DPN,DB Station und Service AG,3595,,31.88587944943523,Bahnweg 27 98724 Lauscha Germany,50.47335,11.160749,27,,Bahnweg,98724,Lauscha,,Sonneberg,Thuringia,,Lauscha,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4652,8012174,DLZ,de:14625:6090,Lauﬂnitz,nur DPN,DB Station und Service AG,3598,,5.408544658791289,Deutsche Bahn Schmelzbergstraﬂe 01936 Lauﬂnitz Germany,51.2482117,13.8797009,,Deutsche Bahn,Schmelzbergstraﬂe,1936,,,Bautzen,Saxony,,Lauﬂnitz,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4653,8012175,BLA,de:14625:6810,Lauta(Nl),RV,DB Station und Service AG,3599,,25.499032957912544,Karl-Liebknecht-Straﬂe 54 02991 Lauta Germany,51.447102,14.092845,54,,Karl-Liebknecht-Straﬂe,2991,Lauta,,Bautzen,Saxony,,Lauta,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4654,8012177,WLAM,de:13073:11400,Lauterbach Mole,nur DPN,Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH,,,4.49938499573928,Lauterbach Mole Seglerweg 18581 Putbus Germany,54.34180675,13.50337414402602,,Lauterbach Mole,Seglerweg,18581,,,Vorpommern-R¸gen,Mecklenburg-Vorpommern,MV,Putbus,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4655,8012178,LLSB,de:14729:8012178,Lauterbach-Steinbach,RV,DB Station und Service AG,3604,,2.5137533973141535,Lauterbach-Steinbach Bahnstraﬂe 04651 Bad Lausick Germany,51.1750532,12.6193636,,Lauterbach-Steinbach,Bahnstraﬂe,4651,Bad Lausick,,Landkreis Leipzig,Saxony,,Bad Lausick,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4656,8012180,ULE,de:16055:8012180,Legefeld,nur DPN,DB Station und Service AG,3612,,307.4580064782045,Zum Waldhof 3 99428 Weimar Germany,50.929607,11.289215,3,,Zum Waldhof,99428,Weimar,,Weimar,Thuringia,,Weimar,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4657,8012181,LSEL,de:14713:8012181,Leipzig Olbrichtstraﬂe,RV,DB Station und Service AG,8094,,0.8653675625876655,Leipzig Olbrichtstraﬂe Unterf¸hrung 04159 Leipzig Germany,51.3698862,12.3534876,,Leipzig Olbrichtstraﬂe,Unterf¸hrung,4159,Nordwest,Mˆckern,Leipzig,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4658,8012183,LFLU,de:14730:8012183,Leipzig/Halle Flughafen,FV,DB Station und Service AG,8015,,0,Kurzzeitstellplatz A 14 04435 Schkeuditz Germany,51.4237272,12.22360809846737,,Kurzzeitstellplatz,A 14,4435,,,Nordsachsen,Saxony,,Schkeuditz,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4659,8012184,LLB,de:14713:8012184,Leipzig Bayerischer Bahnhof,RV,DB Station und Service AG,8099,,0,Leipzig Bayerischer Bahnhof Straﬂe des 18. Oktober 04103 Leipzig Germany,51.32945305,12.381554890027703,,Leipzig Bayerischer Bahnhof,Straﬂe des 18. Oktober,4103,Mitte,Southeast center,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4660,8012186,LLMK,de:14713:8012186,Leipzig Markt,RV,DB Station und Service AG,8097,,0,Leipzig Markt Markt 04109 Leipzig Germany,51.3406497,12.374591820181358,,Leipzig Markt,Markt,4109,Mitte,center,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4661,8012187,LMDR,de:14713:8012187,Leipzig MDR,RV,DB Station und Service AG,8100,,5.421708703269051,Leipzig MDR 04103 Leipzig Germany,51.320093,12.386252,,Leipzig MDR,,4103,Leipzig,,Leipzig,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4662,8012188,LLG,de:14713:8012188,Leipzig-Gohlis,RV,DB Station und Service AG,3637,,0,Leipzig Gohlis L¸tzowstraﬂe 04157 Leipzig Germany,51.3628995,12.374460354749317,,Leipzig Gohlis,L¸tzowstraﬂe,4157,Nord,Gohlis,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4663,8012190,LLH,de:14713:8012190,Leipzig-Heiterblick,RV,DB Station und Service AG,3639,,26.81969440049042,Wodanstraﬂe 60 04347 Leipzig Germany,51.369104,12.459892,60,,Wodanstraﬂe,4347,Leipzig,Heiterblick,Leipzig,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4664,8012192,LLK,de:14713:8012192,Leipzig-Knauthain,nur DPN,DB Station und Service AG,3641,,2.427711204685288,Leipzig Knauthain Dieskaustraﬂe 04249 Leipzig Germany,51.27779575,12.309046718573262,,Leipzig Knauthain,Dieskaustraﬂe,4249,S¸dwest,Knautkleeberg-Knauthain,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4665,8012193,LLMH,de:14713:8012193,Leipzig-Mˆckern,RV,DB Station und Service AG,3643,,1.9663894249114535,Leipzig-Mˆckern Georg-Schumann-Straﬂe 04159 Leipzig Germany,51.36457625,12.352522643658956,,Leipzig-Mˆckern,Georg-Schumann-Straﬂe,4159,Nordwest,Mˆckern,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4666,8012194,LLST,de:14713:8012194,Leipzig-Stˆtteritz,RV,DB Station und Service AG,3646,,0,Leipzig-Stˆtteritz G¸ntzstraﬂe 04299 Leipzig Germany,51.323733000000004,12.410813800073221,,Leipzig-Stˆtteritz,G¸ntzstraﬂe,4299,S¸dost,Stˆtteritz,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4667,8012195,LLT,de:14713:8012195,Leipzig-Thekla,RV,DB Station und Service AG,3647,,0,Leipzig-Thekla Braunstraﬂe 04347 Leipzig Germany,51.37184675,12.429808149544122,,Leipzig-Thekla,Braunstraﬂe,4347,Nordost,Thekla,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4668,8012196,LLN,de:14713:8012196,Leipzig Nord,RV,DB Station und Service AG,8275,,0,Leipzig Nord Mockauer Straﬂe 04347 Leipzig Germany,51.3643292,12.401093821371706,,Leipzig Nord,Mockauer Straﬂe,4347,Nordost,Schˆnefeld-Abtnaundorf,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4669,8012197,LLW,de:14713:8012197,Leipzig-Wahren,RV,DB Station und Service AG,3649,,6.522696452638979,Leipzig-Wahren Travniker Straﬂe 04159 Leipzig Germany,51.3806304,12.3215057,,Leipzig-Wahren,Travniker Straﬂe,4159,Nordwest,Wahren,Leipzig,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4670,8012198,DLS,de:14522:80229,Leisnig,nur DPN,DB Station und Service AG,3650,,6.996972879349348,Bahnhofsweg 04703 Leisnig Germany,51.1602815,12.9383165,,Leisnig,Bahnhofsweg,4703,Leisnig,Fischendorf,Mittelsachsen,Saxony,,Leisnig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4671,8012199,ULL,de:15084:8012199,Leiﬂling,RV,DB Station und Service AG,3651,,2.2987495210010875,Leiﬂling Kreuzweg 06667 Weiﬂenfels Germany,51.1854643,11.909814,,Leiﬂling,Kreuzweg,6667,Weiﬂenfels,,Burgenlandkreis,Saxony-Anhalt,,Weiﬂenfels,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4672,8012200,LLES,de:14713:8012200,Leipzig Essener Straﬂe,RV,DB Station und Service AG ?,,,2.234275238230706,Leipzig Essener Straﬂe Essener Straﬂe 04129 Leipzig Germany,51.375773699999996,12.397170557129972,,Leipzig Essener Straﬂe,Essener Straﬂe,4129,Nord,Eutritzsch,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4673,8012202,LLWP,de:14713:8012202,Leipzig Wilhelm-Leuschner-Platz,RV,DB Station und Service AG,8098,,0,Leipzig Wilhelm-Leuschner-Platz Roﬂplatz 04107 Leipzig Germany,51.335706900000005,12.375297317881508,,Leipzig Wilhelm-Leuschner-Platz,Roﬂplatz,4107,Mitte,center south,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4674,8012203,DLFD,de:14523:418,Lengenfeld(Vogtl),nur DPN,DB Station und Service AG,3660,,0,Lengenfeld (Vogtland) Gr¸ner Weg 08485 Lengenfeld Germany,50.5729134,12.373586094171621,,Lengenfeld (Vogtland),Gr¸ner Weg,8485,,,Vogtlandkreis,Saxony,,Lengenfeld,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4675,8012204,LSVS,de:14713:8012204,Leipzig Slevogtstraﬂe,RV,DB Station und Service AG,8096,,3.525392536552476,Leipzig Slevogtstraﬂe Slevogtstraﬂe 04159 Leipzig Germany,51.37272575,12.344887436420667,,Leipzig Slevogtstraﬂe,Slevogtstraﬂe,4159,Nordwest,Mˆckern,,Saxony,,Leipzig,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4676,8012205,BLTS,de:12064:900321540,Letschin,nur DPN,DB Station und Service AG,3672,,25.582246301039078,Bahnhofstraﬂe 18 15324 Letschin Germany,52.632906,14.347681,18,,Bahnhofstraﬂe,15324,Letschin,,M‰rkisch-Oderland,Brandenburg,BB,Letschin,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4677,8012207,ULBN,de:16068:8012207,Leubingen,nur DPN,DB Station und Service AG,3676,,79.58488539353591,Zum Bahnhof 20 99610 Sˆmmerda Germany,51.204394,11.153123,20,,Zum Bahnhof,99610,Sˆmmerda,,Sˆmmerda,Thuringia,,Sˆmmerda,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4678,8012211,LLWN,de:15088:8012211,Leuna Werke Nord,RV,DB Station und Service AG,3681,,3.8794908517945634,Leuna Werke Nord Schwarzer Weg 06237 Leuna Germany,51.3206357,12.0009558,,Leuna Werke Nord,Schwarzer Weg,6237,Leuna,Ockendorf,Saalekreis,Saxony-Anhalt,,Leuna,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4679,8012212,LLWS,de:15088:8012212,Leuna Werke S¸d,RV,DB Station und Service AG,3682,,2.4137049567167153,Bstg. 1 Straﬂe O 06237 Leuna Germany,51.30636475,12.00684548579406,,Bstg. 1,Straﬂe O,6237,Leuna,Daspig,Saalekreis,Saxony-Anhalt,,Leuna,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4680,8012213,ULEU,de:16073:8012213,Leutenberg,nur DPN,DB Station und Service AG,3683,,1.3639234137919791,Leutenberg 07338 Leutenberg Germany,50.564831,11.447854,,,Leutenberg,7338,Leutenberg,,Saalfeld-Rudolstadt,Thuringia,,Leutenberg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4681,8012215,BLE,de:12071:900445986,Leuthen(Cottbus),RV,DB Station und Service AG,3688,,0.17710546824549112,Leuthen (Cottbus) 03116 Drebkau Germany,51.69508,14.25611,,Leuthen (Cottbus),,3116,Drebkau,,Spree-Neisse,Brandenburg,BB,Drebkau,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
4682,8012220,DLIG,de:14522:70355,Lichtenberg(Erzgeb),nur DPN,DB Station und Service AG,3699,,14.572253618306771,ehem. Bahnhof Bahnhofstraﬂe 20 09638 Lichtenberg/Erzgebirge Germany,50.839994700000005,13.403492764225124,20,ehem. Bahnhof,Bahnhofstraﬂe,9638,Lichtenberg-Weiﬂenborn,,Mittelsachsen,Saxony,,Lichtenberg/Erzgebirge,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4683,8012221,WLH,de:13003:840,Rostock-Lichtenhagen,RV,DB Station und Service AG,3701,,0,Rostock-Lichtenhagen Zum Laakkanal 18109 Rostock Germany,54.1525642,12.070913257533537,,Rostock-Lichtenhagen,Zum Laakkanal,18109,Ortsbeirat 4 : Groﬂ Klein,Groﬂ Klein,,Mecklenburg-Vorpommern,MV,Rostock,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
4684,8012222,ULIH,de:16073:8012222,Lichtenhain(a d Bergbahn),RV,DB RegioNetz Infrastruktur GmbH,,,0,Obere Bergbahnstraﬂe 9 98744 Schwarzatal Germany,50.592077599999996,11.132384418293132,9,,Obere Bergbahnstraﬂe,98744,,,Landkreis Saalfeld-Rudolstadt,Thuringia,,Schwarzatal,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4685,8012223,DLTS,de:14524:20304,Lichtenstein(Sachs),nur DPN,DB Station und Service AG,3704,,48.26935974352386,Am Bahnhof 1 09350 Lichtenstein Germany,50.757292,12.626729,1,,Am Bahnhof,9350,Rund um den Auersberg,,Zwickau,Saxony,,Lichtenstein,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
4686,8012224,DLI,de:14524:1045,Lichtentanne(Sachs),RV,DB Station und Service AG,3705,,0,Lichtentanne (Sachs) Bahnhofstraﬂe 08115 Lichtentanne Germany,50.699487000000005,12.42048110708793,,Lichtentanne (Sachs),Bahnhofstraﬂe,8115,Lichtentanne,,Zwickau,Saxony,,Lichtentanne,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
